week_start,week_end,iso_year,iso_week,topic_id,topic_label,mean_topic_share,n_active_authors,n_usable_author_week_documents,n_source_posts,boundary_status,plotted,score_scale,week_definition,interpretation
2022-11-28 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022,48,3,Bard/LLMs,0.0394418264833747,57128,56825,172061,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-11-28 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022,48,4,Visual AI Art,0.0238978589680771,57128,56825,172061,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-11-28 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022,48,5,Bot/Spam,0.0071844248993782,57128,56825,172061,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-11-28 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022,48,6,Tech/Programming,0.0117717354984209,57128,56825,172061,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-11-28 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022,48,7,News/Updates,0.0093538449077188,57128,56825,172061,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-11-28 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022,48,8,NFT/Crypto,0.0106211467856375,57128,56825,172061,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-11-28 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022,48,9,Web3/DeFi,0.0076613154335578,57128,56825,172061,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-11-28 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022,48,10,General AI,0.1800358398175862,57128,56825,172061,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-11-28 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022,48,11,Trading/Invest,0.0070425824761289,57128,56825,172061,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,0,Marketing/Social,0.014465319144918,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,1,AI Art Discourse,0.5477232527701499,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,2,AI Tools/Code,0.1497732112643351,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,3,Bard/LLMs,0.0363310577223335,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,4,Visual AI Art,0.0204020144211303,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,5,Bot/Spam,0.0073495814497996,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,6,Tech/Programming,0.0100782305852024,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,7,News/Updates,0.0090077238081911,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,8,NFT/Crypto,0.0123976985336017,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,9,Web3/DeFi,0.0087664382299987,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,10,General AI,0.1756274315790562,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-05 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022,49,11,Trading/Invest,0.008077954755334,72006,71590,227561,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,0,Marketing/Social,0.0148211975902402,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,1,AI Art Discourse,0.5725490693910109,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,2,AI Tools/Code,0.1292570299708731,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,3,Bard/LLMs,0.0375244322115558,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,4,Visual AI Art,0.0211108790123776,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,5,Bot/Spam,0.0066544293113282,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,6,Tech/Programming,0.0101614390294918,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,7,News/Updates,0.0091412632705192,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,8,NFT/Crypto,0.0116013845697518,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,9,Web3/DeFi,0.0147494454951486,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,10,General AI,0.1649546451502019,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-12 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022,50,11,Trading/Invest,0.0074747000712612,64944,64615,202113,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,0,Marketing/Social,0.0182501443486509,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,1,AI Art Discourse,0.4891963447177132,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,2,AI Tools/Code,0.1427213528986932,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,3,Bard/LLMs,0.0578333408231151,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,4,Visual AI Art,0.0256127954780222,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,5,Bot/Spam,0.0076378330112655,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,6,Tech/Programming,0.0127280649382975,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,7,News/Updates,0.0109095749094149,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,8,NFT/Crypto,0.0143721388520381,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,9,Web3/DeFi,0.0175061202674118,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,10,General AI,0.1949907071757303,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-19 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022,51,11,Trading/Invest,0.0082414843457865,48248,47870,136299,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,0,Marketing/Social,0.0181584824681805,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,1,AI Art Discourse,0.4665399950316091,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,2,AI Tools/Code,0.1505826243727223,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,3,Bard/LLMs,0.0567053537405045,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,4,Visual AI Art,0.0272964147062911,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,5,Bot/Spam,0.0078653658575983,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,6,Tech/Programming,0.0147594899478308,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,7,News/Updates,0.0110709820458119,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,8,NFT/Crypto,0.0152539210725482,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,9,Web3/DeFi,0.0148203885919695,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,10,General AI,0.2059674402148126,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2022-12-26 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,52,11,Trading/Invest,0.0109794442533096,40312,40009,119710,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,0,Marketing/Social,0.0179167493539679,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,1,AI Art Discourse,0.4552665452591206,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,2,AI Tools/Code,0.1661747090303866,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
